z_m,potential_v,electric_field_v_m,charge_c_m3
  1.0911278794E+01,  4.6915164576E-03,  4.8305763086E-03, -3.3550016970E-14
  1.0947510023E+01,  4.5189697958E-03,  4.6946458698E-03, -3.2888866292E-14
  1.0984101587E+01,  4.3496558584E-03,  4.5600928224E-03, -3.2229211813E-14
  1.1021063807E+01,  4.1835746453E-03,  4.4269274945E-03, -3.1571050954E-14
  1.1058407515E+01,  4.0207261565E-03,  4.2951605488E-03, -3.0914381142E-14
  1.1096144084E+01,  3.8611103921E-03,  4.1648029995E-03, -3.0259199809E-14
  1.1134285473E+01,  3.7047273521E-03,  4.0358662304E-03, -2.9605504396E-14
  1.1172844263E+01,  3.5515770363E-03,  3.9083620144E-03, -2.8953292348E-14
  1.1211833712E+01,  3.4016594450E-03,  3.7823025346E-03, -2.8302561118E-14
  1.1251267800E+01,  3.2549745779E-03,  3.6577004064E-03, -2.7653308163E-14
  1.1291161288E+01,  3.1115224352E-03,  3.5345687020E-03, -2.7005530948E-14
  1.1331529782E+01,  2.9713030169E-03,  3.4129209764E-03, -2.6359226944E-14
  1.1372389800E+01,  2.8343163229E-03,  3.2927712959E-03, -2.5714393628E-14
  1.1413758852E+01,  2.7005623532E-03,  3.1741342688E-03, -2.5071028484E-14
  1.1455655519E+01,  2.5700411079E-03,  3.0570250785E-03, -2.4429129000E-14
  1.1498099555E+01,  2.4427525869E-03,  2.9414595199E-03, -2.3788692673E-14
  1.1541111989E+01,  2.3186967903E-03,  2.8274540389E-03, -2.3149717004E-14
  1.1584715243E+01,  2.1978737180E-03,  2.7150257754E-03, -2.2512199501E-14
  1.1628933269E+01,  2.0802833700E-03,  2.6041926108E-03, -2.1876137678E-14
  1.1673791694E+01,  1.9659257464E-03,  2.4949732194E-03, -2.1241529055E-14
  1.1719317994E+01,  1.8548008471E-03,  2.3873871259E-03, -2.0608371158E-14
  1.1765541683E+01,  1.7469086722E-03,  2.2814547681E-03, -1.9976661521E-14
  1.1812494534E+01,  1.6422492216E-03,  2.1771975664E-03, -1.9346397680E-14
  1.1860210825E+01,  1.5408224954E-03,  2.0746380012E-03, -1.8717577181E-14
  1.1908727633E+01,  1.4426284935E-03,  1.9737996987E-03, -1.8090197574E-14
  1.1958085154E+01,  1.3476672159E-03,  1.8747075269E-03, -1.7464256415E-14
  1.2008327095E+01,  1.2559386627E-03,  1.7773877034E-03, -1.6839751267E-14
  1.2059501111E+01,  1.1674428338E-03,  1.6818679158E-03, -1.6216679699E-14
  1.2111659327E+01,  1.0821797293E-03,  1.5881774594E-03, -1.5595039284E-14
  1.2164858950E+01,  1.0001493491E-03,  1.4963473912E-03, -1.4974827604E-14
  1.2219162989E+01,  9.2135169325E-04,  1.4064107078E-03, -1.4356042244E-14
  1.2274641116E+01,  8.4578676174E-04,  1.3184025473E-03, -1.3738680796E-14
  1.2331370698E+01,  7.7345455458E-04,  1.2323604229E-03, -1.3122740860E-14
  1.2389438043E+01,  7.0435507176E-04,  1.1483244935E-03, -1.2508220039E-14
  1.2448939918E+01,  6.3848831329E-04,  1.0663378797E-03, -1.1895115942E-14
  1.2509985414E+01,  5.7585427915E-04,  9.8644703361E-04, -1.1283426187E-14
  1.2572698270E+01,  5.1645296936E-04,  9.0870217883E-04, -1.0673148394E-14
  1.2637219783E+01,  4.6028438391E-04,  8.3315783394E-04, -1.0064280190E-14
  1.2703712510E+01,  4.0734852280E-04,  7.5987344468E-04, -9.4568192103E-15
  1.2772365040E+01,  3.5764538604E-04,  6.8891415366E-04, -8.8507630927E-15
  1.2843398240E+01,  3.1117497362E-04,  6.2035174941E-04, -8.2461094823E-15
  1.2917073567E+01,  2.6793728554E-04,  5.5426585201E-04, -7.6428560300E-15
  1.2993704364E+01,  2.2793232180E-04,  4.9074541708E-04, -7.0410003921E-15
  1.3003509121E+01,  2.2315900226E-04,  4.8299060017E-04, -6.9658666047E-15
