z_m,potential_v,electric_field_v_m,charge_c_m3
  1.2903789723E+01, -3.1954626327E-01,  1.3514055637E-02, -7.8461253662E-14
  1.2937115243E+01, -3.1999171932E-01,  1.3220054032E-02, -7.7765331492E-14
  1.2970549708E+01, -3.2042882959E-01,  1.2927712620E-02, -7.7072891239E-14
  1.3004093761E+01, -3.2085759408E-01,  1.2637029739E-02, -7.6383924018E-14
  1.3037748051E+01, -3.2127801278E-01,  1.2348003733E-02, -7.5698420980E-14
  1.3071513232E+01, -3.2169008571E-01,  1.2060632949E-02, -7.5016373315E-14
  1.3105389966E+01, -3.2209381286E-01,  1.1774915740E-02, -7.4337772248E-14
  1.3139378918E+01, -3.2248919422E-01,  1.1490850464E-02, -7.3662609040E-14
  1.3173480763E+01, -3.2287622981E-01,  1.1208435484E-02, -7.2990874988E-14
  1.3207696178E+01, -3.2325491961E-01,  1.0927669169E-02, -7.2322561427E-14
  1.3242025849E+01, -3.2362526363E-01,  1.0648549892E-02, -7.1657659726E-14
  1.3276470467E+01, -3.2398726187E-01,  1.0371076031E-02, -7.0996161290E-14
  1.3311030731E+01, -3.2434091433E-01,  1.0095245971E-02, -7.0338057561E-14
  1.3345707345E+01, -3.2468622101E-01,  9.8210580984E-03, -6.9683340015E-14
  1.3380501021E+01, -3.2502318191E-01,  9.5485108082E-03, -6.9032000164E-14
  1.3415412475E+01, -3.2535179703E-01,  9.2776024986E-03, -6.8384029554E-14
  1.3450442433E+01, -3.2567206637E-01,  9.0083315731E-03, -6.7739419768E-14
  1.3485591626E+01, -3.2598398993E-01,  8.7406964402E-03, -6.7098162422E-14
  1.3520860793E+01, -3.2628756770E-01,  8.4746955135E-03, -6.6460249169E-14
  1.3556250678E+01, -3.2658279970E-01,  8.2103272114E-03, -6.5825671695E-14
  1.3591762034E+01, -3.2686968591E-01,  7.9475899574E-03, -6.5194421720E-14
  1.3627395621E+01, -3.2714822635E-01,  7.6864821798E-03, -6.4566490999E-14
  1.3663152206E+01, -3.2741842100E-01,  7.4270023117E-03, -6.3941871322E-14
  1.3699032563E+01, -3.2768026987E-01,  7.1691487915E-03, -6.3320554512E-14
  1.3735037475E+01, -3.2793377296E-01,  6.9129200622E-03, -6.2702532427E-14
  1.3771167732E+01, -3.2817893027E-01,  6.6583145716E-03, -6.2087796958E-14
  1.3807424130E+01, -3.2841574180E-01,  6.4053307726E-03, -6.1476340029E-14
  1.3843807476E+01, -3.2864420755E-01,  6.1539671229E-03, -6.0868153598E-14
  1.3880318582E+01, -3.2886432752E-01,  5.9042220849E-03, -6.0263229658E-14
  1.3916958271E+01, -3.2907610171E-01,  5.6560941259E-03, -5.9661560234E-14
  1.3953727373E+01, -3.2927953011E-01,  5.4095817181E-03, -5.9063137383E-14
  1.3990626726E+01, -3.2947461274E-01,  5.1646833385E-03, -5.8467953196E-14
  1.4027657178E+01, -3.2966134959E-01,  4.9213974688E-03, -5.7875999798E-14
  1.4064819584E+01, -3.2983974065E-01,  4.6797225954E-03, -5.7287269345E-14
  1.4102114812E+01, -3.3000978593E-01,  4.4396572097E-03, -5.6701754026E-14
  1.4139543735E+01, -3.3017148544E-01,  4.2011998076E-03, -5.6119446064E-14
  1.4177107239E+01, -3.3032483916E-01,  3.9643488900E-03, -5.5540337711E-14
  1.4214806219E+01, -3.3046984710E-01,  3.7291029623E-03, -5.4964421255E-14
  1.4252641582E+01, -3.3060650926E-01,  3.4954605348E-03, -5.4391689014E-14
  1.4290614247E+01, -3.3073482564E-01,  3.2634201223E-03, -5.3822133338E-14
  1.4328725144E+01, -3.3085479624E-01,  3.0329802445E-03, -5.3255746609E-14
  1.4366975220E+01, -3.3096642106E-01,  2.8041394256E-03, -5.2692521242E-14
  1.4405365439E+01, -3.3106970009E-01,  2.5768961947E-03, -5.2132449681E-14
  1.4443896784E+01, -3.3116463335E-01,  2.3512490852E-03, -5.1575524403E-14
  1.4482570266E+01, -3.3125122083E-01,  2.1271966355E-03, -5.1021737918E-14
  1.4521386930E+01, -3.3132946252E-01,  1.9047373885E-03, -5.0471082763E-14
  1.4560347875E+01, -3.3139935843E-01,  1.6838698915E-03, -4.9923551511E-14
  1.4599454284E+01, -3.3146090857E-01,  1.4645926968E-03, -4.9379136761E-14
  1.4638707487E+01, -3.3151411292E-01,  1.2469043611E-03, -4.8837831147E-14
  1.4678109097E+01, -3.3155897149E-01,  1.0308034456E-03, -4.8299627331E-14
  1.4717661371E+01, -3.3159548428E-01,  8.1628851611E-04, -4.7764518008E-14
  1.4757368302E+01, -3.3162365129E-01,  6.0335814315E-04, -4.7232495901E-14
  1.4797240212E+01, -3.3164347252E-01,  3.9201090165E-04, -4.6703553765E-14
  1.4837329825E+01, -3.3165494797E-01,  1.8224537109E-04, -4.6177684384E-14
  1.4873526317E+01, -3.3165814284E-01,  0.0000000000E+00, -4.5720063646E-14
  1.4874942911E+01, -3.3165813766E-01, -7.3133430758E-06, -4.5701686156E-14
  1.4886596762E+01, -3.3165772326E-01, -6.5747568914E-05, -4.5554802911E-14
  1.4897966626E+01, -3.3165664582E-01, -1.2405637971E-04, -4.5408162538E-14
  1.4909336850E+01, -3.3165490533E-01, -1.8223980697E-04, -4.5261764875E-14
  1.4920716071E+01, -3.3165250180E-01, -2.4029788221E-04, -4.5115609765E-14
  1.4932106202E+01, -3.3164943523E-01, -2.9823063687E-04, -4.4969697046E-14
  1.4943507922E+01, -3.3164570562E-01, -3.5603810241E-04, -4.4824026562E-14
  1.4954921543E+01, -3.3164131297E-01, -4.1372031022E-04, -4.4678598151E-14
  1.4966347236E+01, -3.3163625727E-01, -4.7127729170E-04, -4.4533411657E-14
  1.4977785108E+01, -3.3163053854E-01, -5.2870907819E-04, -4.4388466919E-14
  1.4989235231E+01, -3.3162415676E-01, -5.8601570102E-04, -4.4243763780E-14
  1.5000697663E+01, -3.3161711193E-01, -6.4319719149E-04, -4.4099302082E-14
  1.5012172449E+01, -3.3160940407E-01, -7.0025358085E-04, -4.3955081667E-14
  1.5023659630E+01, -3.3160103317E-01, -7.5718490036E-04, -4.3811102376E-14
  1.5035159240E+01, -3.3159199922E-01, -8.1399118123E-04, -4.3667364053E-14
  1.5046671313E+01, -3.3158230223E-01, -8.7067245463E-04, -4.3523866540E-14
  1.5058195880E+01, -3.3157194220E-01, -9.2722875173E-04, -4.3380609679E-14
  1.5069732969E+01, -3.3156091912E-01, -9.8366010364E-04, -4.3237593314E-14
  1.5081282610E+01, -3.3154923301E-01, -1.0399665415E-03, -4.3094817287E-14
  1.5092844831E+01, -3.3153688385E-01, -1.0961480963E-03, -4.2952281442E-14
  1.5104419660E+01, -3.3152387165E-01, -1.1522047992E-03, -4.2809985623E-14
  1.5116007124E+01, -3.3151019641E-01, -1.2081366811E-03, -4.2667929674E-14
  1.5127607249E+01, -3.3149585812E-01, -1.2639437730E-03, -4.2526113437E-14
  1.5139220063E+01, -3.3148085680E-01, -1.3196261060E-03, -4.2384536757E-14
  1.5150845592E+01, -3.3146519243E-01, -1.3751837109E-03, -4.2243199479E-14
  1.5162483863E+01, -3.3144886502E-01, -1.4306166186E-03, -4.2102101446E-14
  1.5174134903E+01, -3.3143187457E-01, -1.4859248600E-03, -4.1961242504E-14
  1.5185798738E+01, -3.3141422107E-01, -1.5411084659E-03, -4.1820622497E-14
  1.5197475395E+01, -3.3139590454E-01, -1.5961674673E-03, -4.1680241271E-14
  1.5209164900E+01, -3.3137692496E-01, -1.6511018948E-03, -4.1540098670E-14
  1.5220867280E+01, -3.3135728234E-01, -1.7059117792E-03, -4.1400194539E-14
  1.5232582561E+01, -3.3133697667E-01, -1.7605971513E-03, -4.1260528725E-14
  1.5244310771E+01, -3.3131600797E-01, -1.8151580418E-03, -4.1121101072E-14
  1.5256051935E+01, -3.3129437622E-01, -1.8695944813E-03, -4.0981911427E-14
  1.5267806081E+01, -3.3127208144E-01, -1.9239065005E-03, -4.0842959637E-14
  1.5279573235E+01, -3.3124912360E-01, -1.9780941300E-03, -4.0704245546E-14
  1.5291353425E+01, -3.3122550273E-01, -2.0321574005E-03, -4.0565769002E-14
  1.5303146676E+01, -3.3120121882E-01, -2.0860963425E-03, -4.0427529851E-14
  1.5314953017E+01, -3.3117627186E-01, -2.1399109865E-03, -4.0289527941E-14
  1.5326772475E+01, -3.3115066186E-01, -2.1936013631E-03, -4.0151763117E-14
  1.5338605075E+01, -3.3112438882E-01, -2.2471675027E-03, -4.0014235227E-14
  1.5350450846E+01, -3.3109745274E-01, -2.3006094358E-03, -3.9876944119E-14
  1.5362309815E+01, -3.3106985361E-01, -2.3539271928E-03, -3.9739889640E-14
  1.5374182009E+01, -3.3104159145E-01, -2.4071208042E-03, -3.9603071637E-14
  1.5386067456E+01, -3.3101266624E-01, -2.4601903002E-03, -3.9466489959E-14
  1.5397966183E+01, -3.3098307799E-01, -2.5131357113E-03, -3.9330144454E-14
  1.5409878218E+01, -3.3095282670E-01, -2.5659570678E-03, -3.9194034970E-14
  1.5421803588E+01, -3.3092191236E-01, -2.6186544000E-03, -3.9058161355E-14
  1.5433742322E+01, -3.3089033498E-01, -2.6712277381E-03, -3.8922523458E-14
  1.5445694447E+01, -3.3085809456E-01, -2.7236771124E-03, -3.8787121128E-14
  1.5457659990E+01, -3.3082519110E-01, -2.7760025530E-03, -3.8651954213E-14
  1.5469638981E+01, -3.3079162460E-01, -2.8282040903E-03, -3.8517022563E-14
  1.5481631446E+01, -3.3075739506E-01, -2.8802817542E-03, -3.8382326028E-14
  1.5493637415E+01, -3.3072250247E-01, -2.9322355750E-03, -3.8247864456E-14
  1.5505656916E+01, -3.3068694684E-01, -2.9840655828E-03, -3.8113637697E-14
  1.5517689976E+01, -3.3065072817E-01, -3.0357718076E-03, -3.7979645601E-14
  1.5529736625E+01, -3.3061384645E-01, -3.0873542794E-03, -3.7845888019E-14
  1.5541796890E+01, -3.3057630170E-01, -3.1388130284E-03, -3.7712364800E-14
  1.5553870801E+01, -3.3053809390E-01, -3.1901480844E-03, -3.7579075795E-14
  1.5565958386E+01, -3.3049922306E-01, -3.2413594775E-03, -3.7446020854E-14
  1.5578059674E+01, -3.3045968918E-01, -3.2924472376E-03, -3.7313199828E-14
  1.5590174694E+01, -3.3041949226E-01, -3.3434113946E-03, -3.7180612569E-14
  1.5602303475E+01, -3.3037863229E-01, -3.3942519783E-03, -3.7048258926E-14
  1.5614446046E+01, -3.3033710928E-01, -3.4449690187E-03, -3.6916138752E-14
  1.5626602436E+01, -3.3029492324E-01, -3.4955625456E-03, -3.6784251897E-14
  1.5638772674E+01, -3.3025207414E-01, -3.5460325887E-03, -3.6652598214E-14
  1.5650956790E+01, -3.3020856201E-01, -3.5963791779E-03, -3.6521177555E-14
  1.5663154814E+01, -3.3016438683E-01, -3.6466023428E-03, -3.6389989770E-14
  1.5675366773E+01, -3.3011954862E-01, -3.6967021133E-03, -3.6259034713E-14
  1.5687592699E+01, -3.3007404736E-01, -3.7466785190E-03, -3.6128312235E-14
  1.5699832622E+01, -3.3002788306E-01, -3.7965315895E-03, -3.5997822190E-14
  1.5712086569E+01, -3.2998105571E-01, -3.8462613545E-03, -3.5867564429E-14
  1.5724354573E+01, -3.2993356533E-01, -3.8958678437E-03, -3.5737538807E-14
  1.5736636663E+01, -3.2988541190E-01, -3.9453510866E-03, -3.5607745175E-14
  1.5748932868E+01, -3.2983659543E-01, -3.9947111127E-03, -3.5478183386E-14
  1.5761243220E+01, -3.2978711592E-01, -4.0439479516E-03, -3.5348853296E-14
  1.5773567748E+01, -3.2973697336E-01, -4.0930616328E-03, -3.5219754756E-14
  1.5785906482E+01, -3.2968616777E-01, -4.1420521858E-03, -3.5090887620E-14
  1.5798259454E+01, -3.2963469913E-01, -4.1909196400E-03, -3.4962251743E-14
  1.5810626694E+01, -3.2958256745E-01, -4.2396640248E-03, -3.4833846979E-14
  1.5823008233E+01, -3.2952977273E-01, -4.2882853697E-03, -3.4705673181E-14
  1.5835404101E+01, -3.2947631496E-01, -4.3367837040E-03, -3.4577730205E-14
  1.5847814329E+01, -3.2942219416E-01, -4.3851590571E-03, -3.4450017904E-14
  1.5860238948E+01, -3.2936741031E-01, -4.4334114582E-03, -3.4322536134E-14
  1.5872677990E+01, -3.2931196342E-01, -4.4815409367E-03, -3.4195284749E-14
  1.5885131486E+01, -3.2925585348E-01, -4.5295475218E-03, -3.4068263605E-14
  1.5897599466E+01, -3.2919908051E-01, -4.5774312427E-03, -3.3941472557E-14
  1.5910081963E+01, -3.2914164449E-01, -4.6251921288E-03, -3.3814911460E-14
  1.5922579007E+01, -3.2908354544E-01, -4.6728302090E-03, -3.3688580170E-14
  1.5935090631E+01, -3.2902478334E-01, -4.7203455127E-03, -3.3562478542E-14
  1.5947616866E+01, -3.2896535819E-01, -4.7677380689E-03, -3.3436606433E-14
  1.5960157744E+01, -3.2890527001E-01, -4.8150079067E-03, -3.3310963699E-14
  1.5972713297E+01, -3.2884451878E-01, -4.8621550553E-03, -3.3185550197E-14
  1.5985283557E+01, -3.2878310451E-01, -4.9091795436E-03, -3.3060365781E-14
  1.5997868556E+01, -3.2872102720E-01, -4.9560814006E-03, -3.2935410310E-14
  1.6010468326E+01, -3.2865828685E-01, -5.0028606555E-03, -3.2810683640E-14
  1.6023082900E+01, -3.2859488346E-01, -5.0495173371E-03, -3.2686185628E-14
  1.6035712310E+01, -3.2853081702E-01, -5.0960514744E-03, -3.2561916131E-14
  1.6048356589E+01, -3.2846608754E-01, -5.1424630962E-03, -3.2437875007E-14
  1.6061015769E+01, -3.2840069502E-01, -5.1887522316E-03, -3.2314062113E-14
  1.6073689883E+01, -3.2833463946E-01, -5.2349189093E-03, -3.2190477306E-14
  1.6086378964E+01, -3.2826792085E-01, -5.2809631582E-03, -3.2067120445E-14
  1.6099083045E+01, -3.2820053920E-01, -5.3268850071E-03, -3.1943991387E-14
  1.6111802160E+01, -3.2813249452E-01, -5.3726844848E-03, -3.1821089991E-14
  1.6124536341E+01, -3.2806378678E-01, -5.4183616200E-03, -3.1698416115E-14
  1.6137285621E+01, -3.2799441601E-01, -5.4639164415E-03, -3.1575969618E-14
  1.6150050035E+01, -3.2792438220E-01, -5.5093489780E-03, -3.1453750358E-14
  1.6162829615E+01, -3.2785368534E-01, -5.5546592581E-03, -3.1331758194E-14
  1.6175624396E+01, -3.2778232544E-01, -5.5998473105E-03, -3.1209992985E-14
  1.6188434411E+01, -3.2771030250E-01, -5.6449131638E-03, -3.1088454590E-14
  1.6201259693E+01, -3.2763761652E-01, -5.6898568467E-03, -3.0967142869E-14
  1.6214100278E+01, -3.2756426749E-01, -5.7346783877E-03, -3.0846057681E-14
  1.6226956200E+01, -3.2749025542E-01, -5.7793778153E-03, -3.0725198885E-14
  1.6239827491E+01, -3.2741558031E-01, -5.8239551581E-03, -3.0604566343E-14
  1.6252714188E+01, -3.2734024216E-01, -5.8684104445E-03, -3.0484159913E-14
  1.6265616323E+01, -3.2726424097E-01, -5.9127437030E-03, -3.0363979456E-14
  1.6278533933E+01, -3.2718757673E-01, -5.9569549622E-03, -3.0244024832E-14
  1.6291467051E+01, -3.2711024946E-01, -6.0010442503E-03, -3.0124295902E-14
  1.6304415713E+01, -3.2703225914E-01, -6.0450115958E-03, -3.0004792526E-14
  1.6317379953E+01, -3.2695360578E-01, -6.0888570270E-03, -2.9885514566E-14
  1.6330359806E+01, -3.2687428937E-01, -6.1325805723E-03, -2.9766461882E-14
  1.6343355308E+01, -3.2679430993E-01, -6.1761822599E-03, -2.9647634335E-14
  1.6356366494E+01, -3.2671366744E-01, -6.2196621183E-03, -2.9529031788E-14
  1.6369393399E+01, -3.2663236191E-01, -6.2630201755E-03, -2.9410654100E-14
  1.6382436059E+01, -3.2655039334E-01, -6.3062564599E-03, -2.9292501135E-14
  1.6395494509E+01, -3.2646776172E-01, -6.3493709997E-03, -2.9174572754E-14
  1.6408568786E+01, -3.2638446707E-01, -6.3923638230E-03, -2.9056868818E-14
  1.6421658925E+01, -3.2630050937E-01, -6.4352349580E-03, -2.8939389190E-14
  1.6434764962E+01, -3.2621588863E-01, -6.4779844329E-03, -2.8822133733E-14
  1.6447886934E+01, -3.2613060485E-01, -6.5206122756E-03, -2.8705102309E-14
  1.6461024877E+01, -3.2604465802E-01, -6.5631185144E-03, -2.8588294780E-14
  1.6474178826E+01, -3.2595804816E-01, -6.6055031772E-03, -2.8471711010E-14
  1.6487348820E+01, -3.2587077525E-01, -6.6477662921E-03, -2.8355350861E-14
  1.6500534893E+01, -3.2578283930E-01, -6.6899078871E-03, -2.8239214197E-14
  1.6513737084E+01, -3.2569424031E-01, -6.7319279901E-03, -2.8123300880E-14
  1.6526955429E+01, -3.2560497827E-01, -6.7738266291E-03, -2.8007610775E-14
  1.6540189964E+01, -3.2551505320E-01, -6.8156038321E-03, -2.7892143745E-14
  1.6553440728E+01, -3.2542446508E-01, -6.8572596268E-03, -2.7776899654E-14
  1.6566707758E+01, -3.2533321392E-01, -6.8987940413E-03, -2.7661878365E-14
  1.6579991091E+01, -3.2524129972E-01, -6.9402071032E-03, -2.7547079744E-14
  1.6593290764E+01, -3.2514872247E-01, -6.9814988405E-03, -2.7432503653E-14
  1.6606606815E+01, -3.2505548219E-01, -7.0226692810E-03, -2.7318149959E-14
  1.6619939283E+01, -3.2496157886E-01, -7.0637184523E-03, -2.7204018524E-14
  1.6633288204E+01, -3.2486701249E-01, -7.1046463823E-03, -2.7090109215E-14
  1.6646653618E+01, -3.2477178308E-01, -7.1454530986E-03, -2.6976421896E-14
  1.6660035561E+01, -3.2467589062E-01, -7.1861386290E-03, -2.6862956432E-14
  1.6673434074E+01, -3.2457933513E-01, -7.2267030011E-03, -2.6749712688E-14
  1.6686849194E+01, -3.2448211659E-01, -7.2671462426E-03, -2.6636690530E-14
  1.6700280959E+01, -3.2438423501E-01, -7.3074683810E-03, -2.6523889824E-14
  1.6713729410E+01, -3.2428569038E-01, -7.3476694440E-03, -2.6411310434E-14
  1.6727194583E+01, -3.2418648272E-01, -7.3877494590E-03, -2.6298952228E-14
  1.6740676519E+01, -3.2408661201E-01, -7.4277084538E-03, -2.6186815071E-14
  1.6754175257E+01, -3.2398607826E-01, -7.4675464556E-03, -2.6074898830E-14
  1.6767690836E+01, -3.2388488147E-01, -7.5072634921E-03, -2.5963203370E-14
  1.6781223296E+01, -3.2378302164E-01, -7.5468595908E-03, -2.5851728558E-14
  1.6794772675E+01, -3.2368049877E-01, -7.5863347789E-03, -2.5740474262E-14
  1.6808339014E+01, -3.2357731285E-01, -7.6256890840E-03, -2.5629440348E-14
  1.6821922353E+01, -3.2347346389E-01, -7.6649225334E-03, -2.5518626682E-14
  1.6835522732E+01, -3.2336895189E-01, -7.7040351545E-03, -2.5408033133E-14
  1.6849140191E+01, -3.2326377685E-01, -7.7430269746E-03, -2.5297659567E-14
  1.6862774769E+01, -3.2315793876E-01, -7.7818980210E-03, -2.5187505852E-14
  1.6876426508E+01, -3.2305143763E-01, -7.8206483210E-03, -2.5077571856E-14
  1.6890095449E+01, -3.2294427347E-01, -7.8592779019E-03, -2.4967857447E-14
  1.6903781631E+01, -3.2283644625E-01, -7.8977867908E-03, -2.4858362492E-14
  1.6917485097E+01, -3.2272795600E-01, -7.9361750151E-03, -2.4749086859E-14
  1.6931205886E+01, -3.2261880271E-01, -7.9744426018E-03, -2.4640030418E-14
  1.6944944040E+01, -3.2250898637E-01, -8.0125895781E-03, -2.4531193036E-14
  1.6958699601E+01, -3.2239850699E-01, -8.0506159712E-03, -2.4422574582E-14
  1.6972472609E+01, -3.2228736457E-01, -8.0885218081E-03, -2.4314174924E-14
  1.6986263107E+01, -3.2217555911E-01, -8.1263071160E-03, -2.4205993933E-14
  1.7000071136E+01, -3.2206309060E-01, -8.1639719218E-03, -2.4098031476E-14
  1.7013896738E+01, -3.2194995905E-01, -8.2015162527E-03, -2.3990287423E-14
  1.7027739956E+01, -3.2183616446E-01, -8.2389401356E-03, -2.3882761644E-14
  1.7041600831E+01, -3.2172170683E-01, -8.2762435975E-03, -2.3775454008E-14
  1.7055479406E+01, -3.2160658616E-01, -8.3134266653E-03, -2.3668364385E-14
  1.7069375724E+01, -3.2149080244E-01, -8.3504893660E-03, -2.3561492644E-14
  1.7083289826E+01, -3.2137435568E-01, -8.3874317265E-03, -2.3454838656E-14
  1.7097221757E+01, -3.2125724589E-01, -8.4242537737E-03, -2.3348402291E-14
  1.7111171558E+01, -3.2113947304E-01, -8.4609555343E-03, -2.3242183419E-14
  1.7125139274E+01, -3.2102103716E-01, -8.4975370353E-03, -2.3136181910E-14
  1.7139124947E+01, -3.2090193823E-01, -8.5339983034E-03, -2.3030397636E-14
  1.7153128621E+01, -3.2078217627E-01, -8.5703393654E-03, -2.2924830467E-14
  1.7167150339E+01, -3.2066175126E-01, -8.6065602481E-03, -2.2819480274E-14
  1.7181190146E+01, -3.2054066321E-01, -8.6426609782E-03, -2.2714346929E-14
  1.7195248086E+01, -3.2041891211E-01, -8.6786415823E-03, -2.2609430301E-14
  1.7209324201E+01, -3.2029649798E-01, -8.7145020873E-03, -2.2504730264E-14
  1.7223418538E+01, -3.2017342080E-01, -8.7502425196E-03, -2.2400246688E-14
  1.7237531140E+01, -3.2004968058E-01, -8.7858629060E-03, -2.2295979446E-14
  1.7251662051E+01, -3.1992527732E-01, -8.8213632730E-03, -2.2191928409E-14
  1.7265811317E+01, -3.1980021101E-01, -8.8567436473E-03, -2.2088093448E-14
  1.7279978983E+01, -3.1967448167E-01, -8.8920040553E-03, -2.1984474438E-14
  1.7294165093E+01, -3.1954808928E-01, -8.9271445237E-03, -2.1881071249E-14
  1.7308369693E+01, -3.1942103385E-01, -8.9621650788E-03, -2.1777883754E-14
  1.7322592829E+01, -3.1929331538E-01, -8.9970657473E-03, -2.1674911826E-14
  1.7336834545E+01, -3.1916493386E-01, -9.0318465554E-03, -2.1572155338E-14
  1.7351094888E+01, -3.1903588930E-01, -9.0665075298E-03, -2.1469614162E-14
  1.7365373904E+01, -3.1890618171E-01, -9.1010486967E-03, -2.1367288172E-14
  1.7379671639E+01, -3.1877581107E-01, -9.1354700825E-03, -2.1265177242E-14
  1.7393988139E+01, -3.1864477738E-01, -9.1697717137E-03, -2.1163281244E-14
  1.7408323450E+01, -3.1851308066E-01, -9.2039536164E-03, -2.1061600051E-14
  1.7422677620E+01, -3.1838072089E-01, -9.2380158171E-03, -2.0960133539E-14
  1.7437050695E+01, -3.1824769808E-01, -9.2719583421E-03, -2.0858881581E-14
  1.7451442722E+01, -3.1811401223E-01, -9.3057812174E-03, -2.0757844050E-14
  1.7465853748E+01, -3.1797966334E-01, -9.3394844695E-03, -2.0657020821E-14
  1.7480283821E+01, -3.1784465141E-01, -9.3730681245E-03, -2.0556411768E-14
  1.7494732987E+01, -3.1770897643E-01, -9.4065322086E-03, -2.0456016766E-14
  1.7509201296E+01, -3.1757263841E-01, -9.4398767479E-03, -2.0355835690E-14
  1.7523688794E+01, -3.1743563735E-01, -9.4731017685E-03, -2.0255868413E-14
  1.7538195531E+01, -3.1729797325E-01, -9.5062072967E-03, -2.0156114812E-14
  1.7552721553E+01, -3.1715964610E-01, -9.5391933584E-03, -2.0056574761E-14
  1.7567266910E+01, -3.1702065592E-01, -9.5720599797E-03, -1.9957248135E-14
  1.7581831649E+01, -3.1688100269E-01, -9.6048071867E-03, -1.9858134810E-14
  1.7596415821E+01, -3.1674068642E-01, -9.6374350053E-03, -1.9759234662E-14
  1.7611019474E+01, -3.1659970710E-01, -9.6699434615E-03, -1.9660547565E-14
  1.7625642656E+01, -3.1645806475E-01, -9.7023325814E-03, -1.9562073397E-14
  1.7640285419E+01, -3.1631575935E-01, -9.7346023908E-03, -1.9463812033E-14
  1.7654947810E+01, -3.1617279091E-01, -9.7667529157E-03, -1.9365763348E-14
  1.7669629880E+01, -3.1602915943E-01, -9.7987841819E-03, -1.9267927220E-14
  1.7684331678E+01, -3.1588486491E-01, -9.8306962153E-03, -1.9170303525E-14
  1.7699053256E+01, -3.1573990734E-01, -9.8624890417E-03, -1.9072892139E-14
  1.7713794662E+01, -3.1559428674E-01, -9.8941626870E-03, -1.8975692940E-14
  1.7728555948E+01, -3.1544800309E-01, -9.9257171769E-03, -1.8878705803E-14
  1.7743337165E+01, -3.1530105640E-01, -9.9571525372E-03, -1.8781930606E-14
  1.7758138363E+01, -3.1515344666E-01, -9.9884687936E-03, -1.8685367227E-14
  1.7772959593E+01, -3.1500517389E-01, -1.0019665972E-02, -1.8589015543E-14
  1.7787800906E+01, -3.1485623807E-01, -1.0050744098E-02, -1.8492875430E-14
  1.7802662355E+01, -3.1470663921E-01, -1.0081703197E-02, -1.8396946767E-14
  1.7817543991E+01, -3.1455637731E-01, -1.0112543295E-02, -1.8301229432E-14
  1.7832445866E+01, -3.1440545237E-01, -1.0143264417E-02, -1.8205723302E-14
  1.7847368031E+01, -3.1425386438E-01, -1.0173866590E-02, -1.8110428256E-14
  1.7862310539E+01, -3.1410161335E-01, -1.0204349838E-02, -1.8015344172E-14
  1.7877273444E+01, -3.1394869928E-01, -1.0234714187E-02, -1.7920470927E-14
  1.7892256796E+01, -3.1379512217E-01, -1.0264959663E-02, -1.7825808401E-14
  1.7907260650E+01, -3.1364088202E-01, -1.0295086291E-02, -1.7731356473E-14
  1.7922285058E+01, -3.1348597882E-01, -1.0325094097E-02, -1.7637115021E-14
  1.7937330074E+01, -3.1333041259E-01, -1.0354983106E-02, -1.7543083924E-14
  1.7952395751E+01, -3.1317418331E-01, -1.0384753344E-02, -1.7449263061E-14
  1.7967482144E+01, -3.1301729099E-01, -1.0414404835E-02, -1.7355652311E-14
  1.7982589305E+01, -3.1285973562E-01, -1.0443937606E-02, -1.7262251554E-14
  1.7997717289E+01, -3.1270151722E-01, -1.0473351682E-02, -1.7169060670E-14
  1.8012866151E+01, -3.1254263577E-01, -1.0502647087E-02, -1.7076079538E-14
  1.8028035945E+01, -3.1238309128E-01, -1.0531823848E-02, -1.6983308038E-14
  1.8043226726E+01, -3.1222288375E-01, -1.0560881990E-02, -1.6890746050E-14
  1.8058438550E+01, -3.1206201317E-01, -1.0589821537E-02, -1.6798393453E-14
  1.8073671470E+01, -3.1190047956E-01, -1.0618642516E-02, -1.6706250129E-14
  1.8088925543E+01, -3.1173828290E-01, -1.0647344950E-02, -1.6614315958E-14
  1.8104200825E+01, -3.1157542320E-01, -1.0675928867E-02, -1.6522590821E-14
  1.8119497371E+01, -3.1141190046E-01, -1.0704394290E-02, -1.6431074597E-14
  1.8134815237E+01, -3.1124771467E-01, -1.0732741244E-02, -1.6339767168E-14
  1.8150154481E+01, -3.1108286585E-01, -1.0760969756E-02, -1.6248668415E-14
  1.8165515157E+01, -3.1091735398E-01, -1.0789079849E-02, -1.6157778219E-14
  1.8180897325E+01, -3.1075117907E-01, -1.0817071550E-02, -1.6067096461E-14
  1.8196301039E+01, -3.1058434111E-01, -1.0844944883E-02, -1.5976623024E-14
  1.8211726358E+01, -3.1041684012E-01, -1.0872699872E-02, -1.5886357787E-14
  1.8227173339E+01, -3.1024867608E-01, -1.0900336544E-02, -1.5796300634E-14
  1.8242642040E+01, -3.1007984901E-01, -1.0927854923E-02, -1.5706451445E-14
  1.8258132519E+01, -3.0991035889E-01, -1.0955255034E-02, -1.5616810104E-14
  1.8273644834E+01, -3.0974020572E-01, -1.0982536902E-02, -1.5527376491E-14
  1.8289179043E+01, -3.0956938952E-01, -1.1009700552E-02, -1.5438150490E-14
  1.8304735205E+01, -3.0939791027E-01, -1.1036746009E-02, -1.5349131983E-14
  1.8320313380E+01, -3.0922576798E-01, -1.1063673297E-02, -1.5260320852E-14
  1.8335913625E+01, -3.0905296265E-01, -1.1090482441E-02, -1.5171716980E-14
