z_m,potential_v,electric_field_v_m,charge_c_m3
  6.2979303238E+01, -1.1406718360E-02, -1.0974114060E-03,  9.3454158285E-16
  6.3383955871E+01, -1.0971180082E-02, -1.0555212805E-03,  8.9888877940E-16
  6.3796637289E+01, -1.0544119435E-02, -1.0144456163E-03,  8.6392760059E-16
  6.4217672838E+01, -1.0125536418E-02, -9.7418446752E-04,  8.2965818497E-16
  6.4647408043E+01, -9.7154310320E-03, -9.3473788734E-04,  7.9608066829E-16
  6.5086210314E+01, -9.3138032768E-03, -8.9610592779E-04,  7.6319518355E-16
  6.5534470833E+01, -8.9206531524E-03, -8.5828863981E-04,  7.3100186099E-16
  6.5992606648E+01, -8.5359806587E-03, -8.2128607330E-04,  6.9950082810E-16
  6.6461063009E+01, -8.1597857956E-03, -7.8509827704E-04,  6.6869220960E-16
  6.6940315965E+01, -7.7920685633E-03, -7.4972529876E-04,  6.3857612745E-16
  6.7430875277E+01, -7.4328289617E-03, -7.1516718509E-04,  6.0915270087E-16
  6.7933287674E+01, -7.0820669909E-03, -6.8142398160E-04,  5.8042204630E-16
  6.8448140517E+01, -6.7397826507E-03, -6.4849573277E-04,  5.5238427745E-16
  6.8976065930E+01, -6.4059759413E-03, -6.1638248200E-04,  5.2503950525E-16
  6.9517745466E+01, -6.0806468625E-03, -5.8508427161E-04,  4.9838783788E-16
  7.0073915397E+01, -5.7637954145E-03, -5.5460114287E-04,  4.7242938079E-16
  7.0645372738E+01, -5.4554215972E-03, -5.2493313592E-04,  4.4716423664E-16
  7.1232982112E+01, -5.1555254107E-03, -4.9608028988E-04,  4.2259250536E-16
  7.1837683625E+01, -4.8641068548E-03, -4.6804264276E-04,  3.9871428413E-16
  7.2460501912E+01, -4.5811659296E-03, -4.4082023149E-04,  3.7552966735E-16
  7.3102556589E+01, -4.3067026352E-03, -4.1441309193E-04,  3.5303874670E-16
  7.3765074366E+01, -4.0407169715E-03, -3.8882125888E-04,  3.3124161109E-16
  7.4449403155E+01, -3.7832089385E-03, -3.6404476604E-04,  3.1013834669E-16
  7.5157028587E+01, -3.5341785362E-03, -3.4008364604E-04,  2.8972903690E-16
  7.5889593429E+01, -3.2936257647E-03, -3.1693793044E-04,  2.7001376240E-16
  7.6648920568E+01, -3.0615506238E-03, -2.9460764973E-04,  2.5099260110E-16
  7.7437040337E+01, -2.8379531137E-03, -2.7309283331E-04,  2.3266562816E-16
  7.8256223240E+01, -2.6228332342E-03, -2.5239350950E-04,  2.1503291599E-16
  7.9109019395E+01, -2.4161909855E-03, -2.3250970557E-04,  1.9809453427E-16
  7.9998306419E+01, -2.2180263676E-03, -2.1344144768E-04,  1.8185054991E-16
  8.0927348029E+01, -2.0283393803E-03, -1.9518876096E-04,  1.6630102709E-16
  8.1899866356E+01, -1.8471300237E-03, -1.7775166941E-04,  1.5144602722E-16
  8.2920132040E+01, -1.6743982979E-03, -1.6113019601E-04,  1.3728560898E-16
  8.3993077597E+01, -1.5101442028E-03, -1.4532436263E-04,  1.2381982831E-16
  8.5124441679E+01, -1.3543677384E-03, -1.3033419007E-04,  1.1104873837E-16
  8.6320954928E+01, -1.2070689047E-03, -1.1615969807E-04,  9.8972389620E-17
  8.7590582664E+01, -1.0682477017E-03, -1.0280090527E-04,  8.7590829735E-17
  8.8942846677E+01, -9.3790412945E-04, -9.0257829272E-05,  7.6904103662E-17
  9.0389259202E+01, -8.1603818790E-04, -7.8530486573E-05,  6.6912253599E-17
  9.1943919560E+01, -7.0264987708E-04, -6.7618892608E-05,  5.7615318997E-17
  9.3624352620E+01, -5.9773919697E-04, -5.7523061738E-05,  4.9013336563E-17
  9.5452717153E+01, -5.0130614757E-04, -4.8243007247E-05,  4.1106340260E-17
  9.7457599022E+01, -4.1335072889E-04, -3.9778741348E-05,  3.3894361304E-17
  9.9676765708E+01, -3.3387294093E-04, -3.2130275179E-05,  2.7377428166E-17
  1.0216157578E+02, -2.6287278369E-04, -2.5297618805E-05,  2.1555566575E-17
  1.0388042217E+02, -2.2280273225E-04, -2.1441491022E-05,  1.8269879425E-17
